event_time,site_cam,session,path,modality,event_type,sensor_id,confidence,is_timelapse
2025-07-01 09:05:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090501_0111.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:05:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090501_0112.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:05:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090501_0911.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:05:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090501_0910.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:05:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090502_0113.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:05:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090502_0912.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:06:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090601_0115.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:06:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701090601_0116.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:06:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090601_0914.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:06:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090601_0915.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:06:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090602_0117.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:06:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090602_0916.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:07:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701090701_0119.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:07:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090701_0120.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:07:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090701_0918.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:07:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090702_0121.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:07:04,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090704_0919.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:07:07,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090707_0920.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:08:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090801_0123.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:08:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090801_0922.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:08:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090802_0923.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:08:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090802_0924.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:08:03,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701090803_0124.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:08:05,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090805_0125.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:09:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090901_0926.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:09:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090902_0127.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:09:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090902_0927.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:09:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701090902_0928.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:09:03,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701090903_0128.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:09:03,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701090903_0129.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:10:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091001_0131.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:10:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091001_0930.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:10:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091002_0133.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:10:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091002_0132.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:10:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091002_0931.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:10:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091002_0932.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:11:00,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091100_0135.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:11:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091101_0137.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:11:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091101_0136.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:11:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091101_0934.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:11:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091102_0936.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:11:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091102_0935.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:12:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091201_0139.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:12:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091201_0938.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:12:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091202_0140.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:12:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091202_0141.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:12:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091202_0940.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:12:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091202_0939.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:13:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091301_0143.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:13:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091301_0943.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:13:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091301_0942.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:13:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091302_0144.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:13:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091302_0145.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:13:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091302_0944.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:14:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091401_0147.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:14:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091401_0947.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:14:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091401_0946.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:14:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091402_0148.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:14:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091402_0149.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:14:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091402_0948.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:15:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091501_0151.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:15:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091501_0951.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:15:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091501_0950.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:15:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091502_0152.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:15:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091502_0153.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:15:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091502_0952.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:16:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091601_0155.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:16:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091601_0954.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:16:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091601_0955.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:16:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091602_0156.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:16:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091602_0157.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:16:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091602_0956.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:17:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091701_0159.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:17:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091701_0160.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:17:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091702_0161.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:17:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091702_0958.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:17:03,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091703_0959.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:17:03,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091703_0960.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:17:58,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091758_0962.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:17:58,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091758_0963.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:17:59,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091759_0964.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:18:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091802_0163.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:18:03,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091803_0165.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:18:03,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701091803_0164.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:18:12,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091812_0967.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:18:12,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091812_0966.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:18:13,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091813_0968.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:19:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091901_0167.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:19:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091902_0168.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:19:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701091902_0169.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:19:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091902_0971.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:19:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091902_0970.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:19:03,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701091903_0972.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:20:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092001_0974.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:20:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092001_0975.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:20:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092002_0171.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:20:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092002_0976.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:20:03,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092003_0172.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:20:03,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701092003_0173.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:21:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092101_0175.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:21:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092101_0979.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:21:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092101_0978.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:21:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701092102_0176.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:21:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092102_0177.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:21:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092102_0980.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:22:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701092201_0179.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:22:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092201_0983.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:22:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092201_0982.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:22:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701092202_0180.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:22:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092202_0181.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:22:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092202_0984.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:23:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701092301_0183.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:23:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092301_0184.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:23:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092301_0987.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:23:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092301_0986.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:23:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701092302_0185.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:23:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092302_0988.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:24:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092401_0187.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:24:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images_1\NSCF0002_250701092401_0188.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:24:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092401_0991.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:24:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092401_0990.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:24:02,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092402_0189.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:24:02,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092402_0992.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:25:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092501_0191.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:25:01,TW01-CT02,SD02_20250630_20250703,thewilds_cameratraps_full\TW01-CT02\SD02_20250630_20250703\images\NSCF0002_250701092501_0192.JPG,camera,camera_image,TW01-CT02,,False
2025-07-01 09:25:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092501_0995.JPG,camera,camera_image,TW03-CT01,,False
2025-07-01 09:25:01,TW03-CT01,SD01_20250630_20250703,thewilds_cameratraps_full\TW03-CT01\SD01_20250630_20250703\images\104MEDIA\NSCF0001_250701092501_0994.JPG,camera,camera_image,TW03-CT01,,False
